umap2d_1,umap2d_2,dynamics_bin
15.973954,11.485528,3.0
13.04897,11.06472,2.0
16.668495,11.872715,4.0
3.7716105,9.780695,0.0
3.920418,9.763429,0.0
3.6375015,9.801414,0.0
8.751888,10.687627,1.0
15.464244,13.249171,3.0
13.273778,10.234139,2.0
13.4492855,10.278223,2.0
14.735116,10.632403,3.0
17.080902,11.625652,4.0
20.580654,11.214242,5.0
9.294041,10.172275,1.0
9.788586,10.297193,1.0
7.8989825,11.822636,0.0
6.0126204,11.052174,0.0
7.6687284,11.543337,0.0
7.5348406,11.810142,0.0
9.465885,12.718267,0.0
12.343188,12.17907,2.0
3.7063692,9.862709,0.0
5.567495,9.836771,0.0
6.9382663,10.604906,0.0
6.2805862,10.920779,0.0
7.2303615,11.717774,0.0
22.178871,12.646781,5.0
23.70003,12.328701,5.0
14.367816,10.844536,3.0
18.480095,11.220342,5.0
18.404583,11.257665,4.0
18.252506,11.368854,4.0
21.09595,11.873903,5.0
22.10597,10.855729,5.0
19.563276,10.728058,4.0
19.184614,11.947266,5.0
20.030704,11.564529,5.0
7.70465,10.071907,0.0
7.467294,9.824529,0.0
17.398312,12.987127,5.0
17.44645,12.941475,5.0
15.676725,11.939564,3.0
15.449417,11.861808,3.0
15.971038,11.947953,4.0
15.552228,11.913456,3.0
13.886521,12.061545,2.0
22.698414,11.720845,5.0
17.94495,11.961903,4.0
18.725792,12.229198,4.0
18.644196,12.107411,4.0
8.364049,11.208114,0.0
12.736483,11.819747,2.0
14.677116,11.095792,3.0
14.005791,11.446616,2.0
12.73259,11.915673,2.0
21.084515,13.028008,5.0
22.290033,10.732542,5.0
20.617344,10.8128395,5.0
7.505656,12.454572,0.0
19.07836,12.78208,5.0
20.95734,12.698037,5.0
11.537686,9.398166,1.0
11.632609,9.36139,1.0
10.099711,11.404853,2.0
14.366375,11.250154,3.0
14.953379,11.453978,3.0
15.77777,11.570414,3.0
14.285648,12.85293,3.0
11.576093,9.574334,1.0
12.033331,9.507078,2.0
11.856509,9.428768,1.0
11.993676,9.609897,2.0
16.408796,12.949332,3.0
16.416185,13.051075,3.0
18.350197,12.635369,5.0
16.571745,12.789593,4.0
17.871824,11.975102,4.0
22.974705,12.00443,5.0
22.953218,12.000497,5.0
19.349007,11.668149,5.0
19.413588,12.32758,5.0
16.901175,12.501732,4.0
17.531092,12.283126,4.0
17.39646,12.349786,4.0
18.813425,12.257347,5.0
19.423512,12.193993,5.0
18.345354,12.307672,5.0
6.1492043,10.997109,0.0
22.500484,10.4121685,5.0
22.75271,10.514323,5.0
15.527057,11.668613,3.0
16.307594,11.42257,4.0
15.899818,11.529628,4.0
24.511127,11.747728,5.0
21.25686,11.032524,5.0
21.292505,11.016167,5.0
21.530933,11.204729,5.0
23.930115,11.347283,5.0
19.150944,11.934391,5.0
20.403877,10.965258,5.0
11.769018,10.835484,2.0
11.785376,11.021983,2.0
11.922133,11.281324,2.0
8.538203,11.056544,0.0
9.88876,12.078558,1.0
10.211773,10.729262,2.0
8.405461,11.005884,0.0
11.415676,12.151371,1.0
14.243298,10.760484,2.0
14.428981,10.741739,2.0
15.467364,10.710311,3.0
17.205343,10.351978,4.0
6.419,9.73496,0.0
7.35716,10.12938,0.0
8.918674,9.509983,0.0
9.406718,9.701847,1.0
9.7857895,10.003126,1.0
10.080848,10.408958,2.0
14.852669,13.700244,3.0
5.967075,10.18699,0.0
3.8517697,9.852072,0.0
5.6209106,10.082882,0.0
15.654622,10.833588,3.0
16.283794,10.945142,3.0
9.467672,11.965593,0.0
8.64251,11.628263,0.0
19.692684,12.380241,5.0
10.708929,12.599934,1.0
10.885404,12.57189,1.0
21.346333,10.92626,5.0
22.490017,11.198772,5.0
16.112661,11.527487,3.0
16.186052,11.579584,3.0
13.700974,11.246214,3.0
22.489464,11.129458,5.0
21.996275,11.292647,5.0
23.703945,11.314633,5.0
24.179441,11.400394,5.0
24.545414,12.000475,5.0
20.188417,12.371602,5.0
16.095413,11.342375,3.0
19.618996,10.708486,4.0
19.237703,10.80061,4.0
19.31313,10.777114,4.0
23.59496,11.416791,5.0
5.622305,10.188116,0.0
6.371652,10.187249,0.0
7.0101624,11.041747,0.0
7.1115994,10.504938,0.0
16.709038,12.097239,4.0
14.665526,13.372409,3.0
14.919875,13.104637,3.0
20.7481,12.031527,5.0
11.190427,11.282096,1.0
9.807478,10.658467,0.0
12.517402,12.238724,2.0
12.158562,11.9206705,1.0
17.429043,11.951623,4.0
17.238869,11.883467,4.0
18.023357,11.945286,5.0
17.720093,12.235607,3.0
21.242075,10.946406,5.0
23.518452,11.6543455,5.0
23.043823,11.355226,5.0
22.848827,11.147066,5.0
21.394232,12.43767,5.0
19.638914,12.656294,5.0
22.059399,12.19287,5.0
10.432349,12.183724,2.0
6.167603,11.125189,0.0
24.684206,12.021831,5.0
14.189972,13.793697,2.0
13.986847,13.816881,1.0
14.105649,13.829269,2.0
14.203822,13.838562,2.0
14.132016,13.87238,2.0
18.18435,11.628229,4.0
10.510037,9.867202,2.0
22.214436,10.591634,5.0
10.3583,12.475262,2.0
23.289694,11.051735,5.0
23.293653,11.105346,5.0
6.116195,9.938302,0.0
7.779489,10.114518,0.0
22.799875,10.985341,5.0
22.57541,11.0579,5.0
22.677355,11.05658,5.0
22.631393,10.962919,5.0
21.169664,12.816208,5.0
19.73804,12.799861,5.0
24.408022,12.312697,5.0
23.622166,11.671839,5.0
11.483425,12.000358,0.0
11.697208,12.164918,1.0
18.911995,11.946262,5.0
17.59773,11.398654,4.0
17.602554,11.3464155,4.0
16.598143,11.171188,3.0
19.81276,10.611259,4.0
22.606192,10.424083,5.0
17.95459,12.48151,5.0
9.681169,11.293492,1.0
11.921415,12.074606,2.0
10.112606,11.484487,1.0
13.189758,12.241393,2.0
7.8077035,10.425277,0.0
9.055961,11.497374,0.0
8.713658,12.930377,0.0
8.381824,12.732501,0.0
16.99815,11.282697,3.0
17.964539,11.014563,4.0
21.963884,12.225246,5.0
7.583586,9.562322,0.0
7.938406,9.42395,0.0
7.1039476,9.933919,0.0
7.129416,10.146189,0.0
19.299583,11.120975,5.0
22.630917,10.631852,5.0
24.514376,12.260017,5.0
6.552885,9.768031,0.0
8.140089,10.205481,0.0
20.07454,10.810444,4.0
21.971037,12.093077,5.0
17.879076,11.872523,4.0
19.296865,11.572153,4.0
19.292297,11.695421,5.0
20.817314,11.284613,5.0
21.907452,10.4264145,5.0
21.2318,12.178962,5.0
19.722054,11.021653,5.0
12.541404,11.780492,2.0
12.042342,11.074126,2.0
5.5532956,11.51911,0.0
5.5534773,11.478636,0.0
8.631525,9.47297,0.0
8.598438,9.488847,0.0
21.041714,12.809836,5.0
20.133581,12.702615,5.0
21.375298,11.048465,5.0
6.828887,10.135883,0.0
8.919871,11.35447,0.0
9.1160145,11.592925,0.0
10.45165,11.977717,1.0
22.372452,10.703128,5.0
17.644547,12.807093,5.0
17.922256,12.969907,5.0
20.51594,11.368957,5.0
18.173529,12.795505,4.0
23.859816,11.399794,5.0
13.741004,10.494135,2.0
22.343002,11.533887,5.0
21.9064,12.099804,5.0
10.226636,12.108783,1.0
10.43325,12.050948,1.0
21.6875,13.054237,5.0
19.268253,11.976762,5.0
22.024572,11.408985,5.0
21.841825,11.527117,5.0
22.624664,11.925754,5.0
20.78794,12.124386,5.0
18.461325,11.628287,4.0
4.3561664,10.411793,0.0
20.53685,10.707239,5.0
20.816797,10.67835,5.0
20.491772,11.711174,5.0
21.913578,10.825397,5.0
11.622935,11.464238,2.0
10.167175,11.480496,1.0
22.507494,12.159912,5.0
24.067822,12.042486,5.0
18.042877,12.590421,5.0
22.328299,10.614897,5.0
15.837072,11.263465,3.0
18.044771,11.672193,4.0
6.126879,9.66344,0.0
23.713505,12.091438,5.0
14.483835,12.8965645,3.0
9.287455,12.813162,0.0
12.774509,12.271276,2.0
12.592139,12.372464,2.0
9.64321,12.0081,0.0
6.4600425,9.8607855,0.0
7.7476764,10.360583,0.0
7.856601,11.031039,0.0
3.7881596,9.71323,0.0
8.943405,9.854539,0.0
11.424756,10.683367,2.0
13.347693,10.922076,2.0
13.6726,10.934221,2.0
9.53096,10.941418,0.0
9.910024,10.846394,1.0
19.914988,10.952445,5.0
7.198551,11.179231,0.0
6.9691334,11.158337,0.0
8.511989,12.007831,0.0
9.735479,10.457003,1.0
9.633729,10.363704,1.0
9.966532,10.710501,1.0
9.06823,11.62492,0.0
8.288414,11.390509,0.0
20.032986,12.521864,5.0
18.950638,11.437291,4.0
18.080772,11.5016365,4.0
12.284891,10.929772,2.0
12.168321,10.728562,2.0
12.405176,10.772007,3.0
12.222375,10.828448,3.0
15.721436,12.558407,4.0
8.075264,11.760946,0.0
8.845963,9.378397,0.0
8.92022,9.412106,0.0
9.156851,9.589699,1.0
8.971291,9.515929,1.0
8.851985,11.877186,0.0
14.077843,12.783216,3.0
14.173038,12.50252,3.0
20.359985,11.363438,5.0
18.34173,10.72789,4.0
20.313993,10.527147,4.0
21.210705,10.595544,5.0
20.53257,10.615213,5.0
10.488101,10.578087,2.0
9.501032,10.495024,1.0
22.65223,10.668312,5.0
8.894731,9.582221,0.0
9.814371,10.036557,1.0
9.834302,10.106651,1.0
8.925487,11.647812,0.0
8.825161,11.4852295,0.0
6.950112,9.668277,0.0
9.6647625,10.404778,1.0
11.469618,11.044661,2.0
9.898859,10.587178,2.0
13.83605,11.655394,3.0
20.109066,11.118541,4.0
18.00705,10.897262,4.0
4.2908854,9.730342,0.0
19.662933,11.016271,4.0
13.891152,12.041335,3.0
13.72673,11.91535,3.0
14.832487,12.054748,3.0
10.516602,12.682574,1.0
10.236593,12.828165,1.0
12.576257,12.600039,2.0
17.995462,12.464735,5.0
18.878674,12.767621,5.0
22.216648,10.761587,5.0
22.854977,11.062855,5.0
7.7338576,11.718723,0.0
8.258229,11.195028,0.0
7.9925747,11.160197,0.0
8.846579,11.984839,0.0
8.465462,11.690711,0.0
9.368888,11.854861,0.0
8.764274,9.38285,0.0
9.050142,9.785232,1.0
15.151271,11.822089,3.0
15.195122,11.874592,3.0
17.169466,11.666162,4.0
16.764431,11.708749,4.0
17.18858,11.569205,4.0
15.5118475,11.016256,3.0
16.054422,10.894892,3.0
6.922395,10.805897,0.0
12.953514,12.393005,2.0
12.783597,12.485216,2.0
12.727261,12.513308,2.0
15.204165,12.388681,3.0
11.511228,11.13141,2.0
11.174831,11.128572,1.0
10.624413,11.79069,1.0
14.981423,11.894226,3.0
15.657404,11.901688,3.0
19.669579,11.600208,5.0
8.426952,10.869454,0.0
9.95592,12.638617,0.0
10.582236,12.970391,1.0
9.152764,11.997323,0.0
9.610245,11.987881,1.0
12.144205,12.056146,1.0
12.391753,12.015996,2.0
19.06836,11.785387,4.0
5.7331533,10.821486,0.0
5.667727,10.66114,0.0
6.813445,11.564451,0.0
6.7986174,11.531605,0.0
6.8240542,11.557727,0.0
6.797822,11.512667,0.0
7.2528787,12.253691,0.0
7.4330764,12.32205,0.0
11.658038,12.400607,1.0
8.426867,10.211411,0.0
5.1451135,10.661242,0.0
3.756208,10.057588,0.0
22.185331,10.947496,5.0
11.23172,9.15497,0.0
11.078095,9.403543,0.0
8.646213,10.9185295,0.0
9.720784,11.378739,0.0
8.46128,11.664449,0.0
11.8689575,11.150444,2.0
12.129004,11.257617,2.0
12.257336,11.504429,2.0
14.800031,12.003669,3.0
14.582551,11.726786,3.0
8.706833,10.550806,0.0
6.6825013,11.844636,0.0
9.47257,11.522813,1.0
14.0507965,12.907132,3.0
9.852061,13.049514,0.0
9.167856,10.010981,0.0
9.406031,12.999712,0.0
9.095732,12.803123,0.0
13.963521,10.790703,2.0
16.71932,10.36359,3.0
17.372366,10.483327,4.0
17.720572,10.560281,4.0
8.991662,10.639837,1.0
13.721092,11.8095,3.0
12.880986,10.809937,2.0
24.138254,11.29348,5.0
15.470706,11.537048,3.0
16.220743,11.235414,3.0
16.026459,11.300754,3.0
18.171715,11.52734,4.0
18.234655,11.544268,4.0
19.642044,11.99731,5.0
8.312009,10.660918,0.0
8.189645,10.653775,0.0
7.7490053,10.472457,0.0
11.975449,11.794103,2.0
13.038974,12.376677,2.0
12.549749,12.2126465,2.0
6.7745624,10.864063,0.0
6.8237696,10.826092,0.0
19.613571,12.594459,5.0
13.66464,11.415621,3.0
13.338563,11.785913,2.0
17.052004,11.656967,4.0
17.020807,11.626431,4.0
17.02826,11.644501,4.0
17.059471,11.638626,4.0
18.82782,11.9067745,5.0
22.798492,12.02863,5.0
24.123697,12.383652,5.0
8.466551,10.253732,0.0
8.867613,10.386278,0.0
6.639532,10.744628,0.0
8.949029,11.28498,0.0
6.974895,10.677587,0.0
20.184658,11.684733,5.0
20.876339,11.645977,5.0
13.14701,11.593827,2.0
12.18508,11.528567,2.0
14.5772705,10.9555435,2.0
14.48466,10.80664,2.0
18.950794,11.62261,5.0
22.146515,10.972021,5.0
8.935092,11.03218,1.0
10.470105,10.010977,1.0
12.237408,11.36993,2.0
16.493258,11.044233,3.0
16.751059,11.501153,3.0
10.466959,12.774479,1.0
10.467421,12.869115,1.0
8.573216,10.401151,0.0
9.016153,10.623863,1.0
11.256807,10.764235,2.0
5.737522,11.129927,0.0
11.848571,10.262091,1.0
11.930947,10.562954,1.0
15.343792,12.536553,3.0
15.956532,12.937055,3.0
12.989057,12.415134,2.0
10.812114,11.922389,1.0
11.9664955,12.205505,1.0
10.210456,11.72792,0.0
12.536336,12.753977,2.0
11.81838,11.442247,2.0
11.593276,11.447667,1.0
7.810397,10.16046,0.0
7.7485814,9.842712,0.0
8.021321,10.079763,0.0
7.486564,10.650065,0.0
7.571766,11.015692,0.0
22.209208,11.910776,5.0
22.440687,11.821192,5.0
22.415808,11.897297,5.0
22.278332,12.0898485,5.0
18.54709,10.701721,4.0
18.364439,10.880431,4.0
20.600178,10.887432,5.0
13.9562435,12.737734,3.0
13.725146,12.891187,2.0
23.023329,11.464799,5.0
23.679161,11.4153805,5.0
23.479815,11.396683,5.0
23.92553,11.388581,5.0
5.7479043,10.907537,0.0
4.44978,10.562753,0.0
4.6487994,10.438951,0.0
8.718762,10.1176405,0.0
8.9533415,10.398243,0.0
8.88467,12.815307,0.0
9.205371,10.766605,0.0
10.861384,11.878467,1.0
10.801503,10.412921,1.0
11.2446575,10.990653,1.0
11.373469,11.674739,1.0
21.673773,12.037428,5.0
11.268636,10.455014,2.0
10.997773,10.460833,1.0
11.355831,10.5162,2.0
11.288165,10.508405,2.0
9.9248295,11.47738,1.0
18.076733,11.388534,4.0
18.071121,11.380599,4.0
18.878122,12.643602,5.0
17.801365,12.867531,4.0
20.804876,12.619917,5.0
21.829285,12.821811,5.0
14.368574,10.800724,3.0
14.328624,10.803506,3.0
18.97227,12.787578,5.0
22.557861,11.969038,5.0
21.64007,12.219581,5.0
16.533367,11.627456,3.0
21.861904,11.017063,5.0
24.074497,11.250454,5.0
23.904587,11.224695,5.0
17.238256,12.548155,4.0
8.517007,9.633508,0.0
8.310111,9.750122,0.0
8.203962,9.997161,0.0
7.9945936,11.707375,0.0
14.724039,11.614378,3.0
10.032703,10.064772,1.0
9.964404,9.948243,1.0
8.000115,9.686904,0.0
15.6594715,11.931058,4.0
15.386939,11.83758,3.0
16.139484,11.432528,3.0
17.750673,12.381041,4.0
22.694088,11.272116,5.0
23.976696,11.497265,5.0
23.245058,11.852906,5.0
24.736725,12.078103,5.0
16.180517,12.092392,4.0
8.501118,12.147705,0.0
6.623116,11.155285,0.0
6.7035108,10.922527,0.0
18.093029,12.483045,5.0
21.19413,12.459873,5.0
17.358337,11.794,4.0
15.711803,12.121868,3.0
16.303684,11.700866,3.0
10.843918,11.1783905,1.0
10.710885,11.436549,1.0
13.781358,12.060459,2.0
9.162989,12.205242,0.0
7.489686,10.956829,0.0
19.198408,12.354637,5.0
15.028843,12.033167,3.0
14.599209,12.005239,2.0
15.682406,12.017025,3.0
22.97504,12.02551,5.0
22.785852,12.16131,5.0
23.320751,12.1872225,5.0
24.613474,12.243111,5.0
21.068905,13.310801,5.0
22.936428,12.967246,5.0
23.485239,12.732372,5.0
23.604883,12.69368,5.0
17.326942,11.59919,4.0
17.615814,11.875375,4.0
16.866959,12.00248,4.0
13.865939,11.626028,3.0
16.39344,11.834903,3.0
18.561071,12.320951,5.0
16.894552,12.381449,4.0
14.431622,10.973271,3.0
17.585892,11.933821,5.0
8.599629,12.7663555,0.0
8.41678,11.850703,0.0
8.75098,12.231863,0.0
9.916465,11.615215,1.0
10.276506,11.972193,1.0
12.093377,12.5517845,1.0
13.358569,12.026792,2.0
9.961185,10.620898,1.0
10.305074,10.803036,1.0
10.3468275,10.977094,1.0
10.128612,11.998249,1.0
10.425489,12.289887,1.0
10.499797,12.212866,2.0
13.604441,12.813352,2.0
8.756976,10.551339,0.0
11.764079,10.732183,2.0
12.0505295,10.854564,1.0
7.497057,11.881699,0.0
7.488329,11.810745,0.0
7.083329,11.920427,0.0
22.71716,12.228071,5.0
22.150694,12.355578,5.0
16.432375,11.992787,3.0
16.629374,11.936723,4.0
9.2715845,12.423547,0.0
6.861859,11.268195,0.0
7.318639,10.450385,0.0
3.5033176,9.956391,0.0
3.5729868,9.997078,0.0
3.5420113,9.958812,0.0
5.8684316,10.251069,0.0
6.1479816,10.393659,0.0
10.021866,11.2855625,1.0
8.772927,11.743272,0.0
7.3990817,11.145329,0.0
16.99535,11.701131,4.0
17.245901,11.660419,4.0
14.285073,12.441206,3.0
17.301958,12.028872,4.0
14.639118,12.564292,3.0
18.194122,11.776232,4.0
18.457943,11.514863,4.0
16.52406,12.8934145,4.0
8.873594,10.108782,0.0
9.345126,10.369913,0.0
10.764866,12.725825,0.0
22.868437,12.730708,5.0
22.485441,12.730294,5.0
9.005307,11.187844,0.0
16.652151,11.223271,5.0
9.933204,10.723237,1.0
19.916222,12.979712,5.0
21.945745,12.839547,5.0
8.939923,11.550612,0.0
8.559476,11.308091,0.0
8.60841,10.825471,0.0
10.736868,10.836946,1.0
11.43508,12.739049,1.0
11.205855,12.990981,1.0
11.135238,12.839186,1.0
8.997468,11.171951,0.0
7.577841,10.810921,0.0
21.583433,11.221891,5.0
17.819307,10.942478,4.0
18.390846,13.2745,5.0
17.012136,13.589243,5.0
7.3803024,11.638941,0.0
6.669568,11.0478,0.0
7.33589,11.674363,0.0
11.559918,10.907756,2.0
11.505603,10.821304,2.0
10.369782,11.630176,0.0
10.361285,11.831247,0.0
21.442991,11.730896,5.0
23.817114,11.3133,5.0
23.793152,11.473878,5.0
14.479637,10.459114,3.0
16.67702,10.725669,3.0
5.6306405,10.686443,0.0
4.9012847,10.507374,0.0
11.8072605,12.1193285,2.0
16.62791,11.95668,3.0
10.417004,11.411886,1.0
9.761737,11.526133,0.0
7.8897076,11.89453,0.0
9.883169,11.924177,0.0
11.680612,13.074207,1.0
8.207114,11.787516,0.0
8.504769,12.509613,0.0
8.718468,12.080024,0.0
9.598031,10.149179,0.0
5.8622627,10.742503,0.0
11.932719,11.883058,2.0
11.956051,11.799356,2.0
12.030588,11.655085,2.0
11.810504,11.861119,2.0
6.1437006,10.605698,0.0
5.399583,10.178275,0.0
9.920845,11.171179,1.0
19.792706,10.851384,4.0
16.208267,11.412332,3.0
13.906388,11.125063,3.0
8.72836,12.923131,0.0
14.636646,12.135798,3.0
14.762097,12.006822,3.0
15.760941,12.007064,4.0
19.921164,11.115791,5.0
20.722078,11.007556,5.0
21.882801,10.508192,5.0
11.872844,11.514044,2.0
14.954791,11.825502,3.0
22.303001,10.949723,5.0
22.83635,11.052066,5.0
8.917782,10.564793,0.0
8.841946,10.524709,0.0
14.042761,11.409516,2.0
22.750065,10.78567,5.0
20.662579,11.13071,5.0
19.965448,11.62622,5.0
21.124395,11.760318,5.0
16.56574,13.163242,4.0
7.80879,12.713041,0.0
14.888655,12.805845,3.0
24.002928,12.557308,5.0
10.275023,12.778929,0.0
9.68935,12.546795,0.0
13.326829,12.021759,3.0
7.49636,11.848336,0.0
23.272652,12.818245,5.0
23.74692,12.628284,5.0
16.27805,11.52954,3.0
7.0415287,9.298658,0.0
4.5522165,9.961606,0.0
4.3254285,10.006921,0.0
14.95077,11.961954,3.0
23.564667,11.18296,5.0
4.837641,9.762738,0.0
4.6358166,9.708665,0.0
4.5991073,9.606337,0.0
23.531813,12.014165,5.0
12.324019,11.963715,2.0
15.840868,10.946094,3.0
14.726547,12.112221,3.0
18.87349,11.812491,5.0
16.250477,10.706576,3.0
17.649044,11.033511,4.0
9.63647,10.899247,0.0
9.487477,11.044113,0.0
7.511728,10.177322,0.0
16.384975,13.364203,3.0
16.877287,13.37093,4.0
22.329678,12.509907,5.0
9.521493,12.500606,0.0
9.569485,12.221864,0.0
8.387515,9.763178,0.0
8.306729,9.8312845,0.0
7.4103603,10.822035,0.0
16.36224,11.646091,3.0
20.924856,13.192226,5.0
8.853263,10.546169,0.0
10.5590105,10.715336,0.0
8.723108,11.124228,0.0
7.479087,11.673187,0.0
7.4000163,11.72146,0.0
7.3631687,11.657595,0.0
4.685468,10.797513,0.0
4.8728256,10.844067,0.0
15.036863,10.913965,3.0
12.375198,11.469297,2.0
12.34756,11.5908575,2.0
12.117411,12.24227,2.0
6.395592,12.053128,0.0
10.590153,11.457555,1.0
10.644659,12.675533,1.0
20.574192,11.772918,5.0
21.08503,11.899787,5.0
11.606762,13.220593,2.0
12.793281,12.743365,2.0
11.227165,10.561565,1.0
11.42724,10.547937,2.0
12.967321,10.791199,2.0
17.187206,13.006084,5.0
20.138733,10.675286,4.0
5.47757,10.572347,0.0
5.545877,10.90498,0.0
10.593626,13.084471,1.0
10.229962,13.0683565,0.0
5.7378044,10.893801,0.0
6.75296,11.619685,0.0
8.072471,10.127327,0.0
8.178007,10.428401,0.0
17.810434,13.468606,4.0
7.5847354,12.106352,0.0
8.997895,12.703504,0.0
7.883553,12.380222,0.0
11.762015,11.86365,2.0
15.042949,12.145937,3.0
11.658409,12.400562,1.0
12.319985,12.226991,1.0
14.492969,10.603644,3.0
7.5748277,9.740314,1.0
14.596524,10.619596,3.0
12.464109,12.047563,2.0
18.593622,11.8414345,4.0
19.495766,11.494329,5.0
9.862324,11.460966,0.0
22.192888,10.632579,5.0
11.145746,13.07692,0.0
4.798338,9.88407,0.0
4.8993144,10.05228,0.0
4.4468217,9.86329,0.0
18.011997,12.083271,5.0
12.141927,11.705735,2.0
24.414507,11.424292,5.0
16.756195,12.323105,3.0
17.805609,12.237485,4.0
19.817413,12.166843,5.0
14.581433,10.955248,3.0
10.948479,12.970354,1.0
11.118866,12.931673,1.0
11.342587,12.874081,2.0
8.5894575,11.671104,0.0
9.067426,12.0097275,0.0
8.418799,11.41032,0.0
9.640179,11.312609,0.0
10.685343,11.709745,1.0
10.61127,11.27657,1.0
16.707222,12.943308,5.0
10.293142,12.206062,1.0
17.530777,12.952446,4.0
8.275906,11.581256,0.0
8.538375,11.37805,0.0
12.168602,10.992441,2.0
22.02276,10.55856,5.0
22.100628,10.682357,5.0
17.979013,11.207462,4.0
20.25475,10.7872925,5.0
9.770152,11.217848,0.0
9.974442,11.268149,0.0
20.245327,12.981836,5.0
15.993511,13.476532,3.0
23.787569,12.602288,5.0
17.390684,11.982474,5.0
17.937218,10.791002,4.0
22.31504,10.49445,5.0
22.180109,10.537671,5.0
6.0616727,10.61512,0.0
5.8277097,10.584186,0.0
5.695092,10.511349,0.0
21.180008,11.1650715,5.0
23.963455,11.396655,5.0
12.141275,11.041284,2.0
12.954236,11.0772085,3.0
6.7021713,10.724752,0.0
6.1745586,11.910928,0.0
23.688623,11.658574,5.0
23.409111,11.657052,5.0
9.0418415,12.789926,0.0
5.580227,10.982161,0.0
6.200898,11.132634,0.0
7.6022024,10.257137,0.0
11.006664,10.683286,2.0
17.675514,11.495253,4.0
23.911173,11.316112,5.0
10.288159,12.629795,0.0
20.807568,12.286723,5.0
22.090649,12.164122,5.0
23.653168,11.9218025,5.0
23.591032,10.936749,5.0
23.470879,10.985095,5.0
24.363052,11.558918,5.0
7.966054,10.103789,0.0
7.496749,11.018655,0.0
7.311769,11.053783,0.0
7.078663,10.383963,0.0
6.7401705,10.28783,0.0
14.615979,12.622015,3.0
12.575075,11.352189,3.0
23.40026,12.7601595,5.0
21.83418,12.878554,5.0
23.166887,10.604038,5.0
17.589228,11.332015,4.0
18.367517,11.304737,4.0
12.388944,12.730936,2.0
7.673913,12.043486,0.0
16.001589,13.53112,4.0
24.041285,12.547404,5.0
24.477537,12.32033,5.0
23.061811,10.7197275,5.0
15.483242,12.335104,3.0
21.685884,10.733931,5.0
21.830564,11.547656,5.0
14.63768,11.82101,3.0
20.238302,11.195196,5.0
20.13837,11.138058,5.0
16.137491,10.568766,3.0
17.10568,10.397197,3.0
11.023689,12.765699,1.0
10.928212,12.583143,1.0
13.307332,10.888634,2.0
13.407922,12.083619,2.0
10.455416,9.935527,2.0
11.642704,11.929827,2.0
13.125486,12.450509,2.0
13.268333,12.396318,2.0
11.361205,11.389565,1.0
8.048972,11.82859,0.0
7.7286386,11.970694,0.0
19.033115,12.119651,5.0
18.49083,12.472401,5.0
11.673691,10.840022,1.0
14.90067,12.252451,3.0
14.539305,11.112497,3.0
14.927032,11.061041,3.0
7.5358305,11.384146,0.0
5.805557,11.210285,0.0
12.536957,12.242486,2.0
6.7009645,10.188097,0.0
7.386696,12.541742,0.0
3.8365119,9.723933,0.0
6.537087,10.536218,0.0
20.844126,13.112417,5.0
19.065994,11.146584,4.0
19.310751,11.113833,4.0
21.266943,12.532073,5.0
22.486454,11.940027,5.0
14.034341,12.204958,2.0
13.486316,12.517442,2.0
8.973183,10.140657,0.0
14.00487,12.3763275,3.0
14.057955,12.205706,3.0
19.109306,12.452963,5.0
21.209059,11.80708,5.0
19.143087,12.40685,5.0
5.0255003,10.890752,0.0
11.744091,12.112483,1.0
8.882978,11.305466,0.0
19.903461,11.262011,5.0
23.66219,12.612758,5.0
5.1209126,9.872276,0.0
5.1134415,9.854626,0.0
5.1566887,9.888336,0.0
5.1783166,9.925014,0.0
4.015067,9.793207,0.0
16.996675,11.945099,4.0
9.537723,10.789419,1.0
11.656539,11.482801,2.0
21.526056,11.392864,5.0
8.900622,10.801117,1.0
5.810248,9.645319,0.0
3.923635,9.969004,0.0
21.99007,10.979565,5.0
22.007093,10.975608,5.0
9.839756,11.928965,1.0
9.921888,12.798071,1.0
13.347582,12.982122,3.0
5.2493124,10.431038,0.0
4.854501,10.44003,0.0
12.56623,12.987364,2.0
11.396345,10.847433,1.0
13.698112,10.281561,2.0
19.526487,12.14031,5.0
21.882942,11.356429,5.0
21.528776,11.494973,5.0
8.775061,10.995045,0.0
22.140017,11.059558,5.0
6.76734,10.3374605,0.0
12.405687,11.844871,2.0
4.003035,10.073077,0.0
6.851929,9.989675,0.0
8.289109,10.757158,0.0
8.066115,11.393149,0.0
11.6328535,11.683806,1.0
21.969288,11.087813,5.0
13.4436865,11.638895,2.0
7.2463737,11.093038,0.0
16.465912,10.442309,3.0
23.889517,12.46857,5.0
22.520016,12.575145,5.0
3.953361,10.184497,0.0
9.551611,12.472033,0.0
8.853435,12.501168,0.0
11.1547365,12.359086,1.0
10.203367,12.811409,1.0
8.282735,12.622981,0.0
8.868711,12.972825,0.0
24.017702,11.397493,5.0
5.960858,11.30862,0.0
11.88925,12.006317,1.0
14.581429,12.390101,3.0
9.472639,12.849575,0.0
19.062267,13.020053,5.0
9.988126,11.2271,1.0
10.045764,12.395524,0.0
13.097502,12.567546,2.0
12.242399,12.2838125,1.0
15.5795355,11.044093,3.0
7.7780204,11.295978,0.0
8.219747,10.720306,0.0
17.207697,10.462919,4.0
15.492239,12.058694,3.0
9.533761,11.955428,0.0
8.483803,11.788369,0.0
16.957771,11.940593,4.0
12.669282,10.484174,2.0
