subtype,sample_id,time_index,coord1,coord2
0,5,97,-8.06310463,-3.76958251
0,5,98,-8.107131004,-3.78554368
0,5,99,-8.151407242,-3.801532745
0,5,100,-8.195933342,-3.817551851
0,5,101,-8.240710258,-3.833603382
0,5,102,-8.285737991,-3.849689484
0,5,103,-8.331016541,-3.865811825
0,5,104,-8.376544952,-3.881972551
0,5,105,-8.422322273,-3.898172855
0,5,106,-8.468349457,-3.914414644
0,5,107,-8.514624596,-3.930699348
0,5,108,-8.561146736,-3.94702816
0,5,109,-8.607913971,-3.963402033
0,5,110,-8.6549263,-3.979822397
0,5,111,-8.702181816,-3.996289968
0,5,112,-8.749678612,-4.012805462
0,5,113,-8.79741478,-4.029369831
0,5,114,-8.845388412,-4.045983791
0,5,115,-8.893598557,-4.06264782
0,5,116,-8.942042351,-4.079362392
0,5,117,-8.990716934,-4.096127987
0,5,118,-9.039621353,-4.11294508
0,5,119,-9.0887537,-4.129813671
0,6,0,-3.133414984,-0.8378122449
0,6,1,-3.210898161,-0.8980000615
0,6,2,-3.28704524,-0.9572830796
0,6,3,-3.361871004,-1.015635848
0,6,4,-3.435390472,-1.073035717
0,6,5,-3.507622004,-1.129464507
0,6,6,-3.578583956,-1.18490684
0,6,7,-3.648297071,-1.239351749
0,6,8,-3.71678257,-1.292790413
0,6,9,-3.784063578,-1.345218062
0,6,10,-3.850162983,-1.396631956
0,6,11,-3.915106058,-1.447032809
0,6,12,-3.97891736,-1.496422768
0,6,13,-4.041623592,-1.544807434
0,6,14,-4.103250504,-1.592193246
0,6,15,-4.163825512,-1.638589382
0,6,16,-4.223375797,-1.684005976
0,6,17,-4.281929016,-1.728455305
0,6,18,-4.339512825,-1.771950126
0,6,19,-4.396155834,-1.814505219
0,6,20,-4.4518857,-1.856135488
0,6,21,-4.506731033,-1.8968575
0,6,22,-4.56071949,-1.936687708
0,6,23,-4.613879681,-1.975644112
0,6,24,-4.666239262,-2.013744116
0,6,25,-4.717826366,-2.051006794
0,6,26,-4.768668175,-2.087450504
0,6,27,-4.818792343,-2.12309432
0,6,28,-4.868226051,-2.157957315
0,6,29,-4.916996479,-2.192059278
0,6,30,-4.965130329,-2.225419283
0,6,31,-5.012653828,-2.258056879
0,6,32,-5.059592724,-2.289991379
0,6,33,-5.105973244,-2.321242332
0,6,34,-5.151820183,-2.351829052
0,6,35,-5.197158813,-2.381770372
0,6,36,-5.242013931,-2.411085606
0,6,37,-5.286409378,-2.439793587
0,6,38,-5.330368996,-2.467913151
0,6,39,-5.373916626,-2.495462418
0,6,40,-5.417075157,-2.522459745
0,6,41,-5.459867477,-2.548923492
0,6,42,-5.502315521,-2.574871302
0,6,43,-5.5444417,-2.600320578
0,6,44,-5.586266518,-2.625288486
0,6,45,-5.627811909,-2.649792433
0,6,46,-5.669098377,-2.673848867
0,6,47,-5.71014595,-2.697474241
0,6,48,-5.750974178,-2.720684528
0,6,49,-5.791603088,-2.74349618
0,6,50,-5.832051754,-2.765924454
0,6,51,-5.872337818,-2.78798461
0,6,52,-5.912479877,-2.809691429
0,6,53,-5.952495575,-2.831059933
0,6,54,-5.992402554,-2.852104425
0,6,55,-6.032217026,-2.872838736
0,6,56,-6.071955204,-2.893276691
0,6,57,-6.111633778,-2.913432121
0,6,58,-6.151268005,-2.9333179
0,6,59,-6.190873146,-2.952946901
0,6,60,-6.230463505,-2.972331285
0,6,61,-6.270053864,-2.991483927
0,6,62,-6.309657574,-3.010416508
0,6,63,-6.349287987,-3.029140472
0,6,64,-6.388957977,-3.047667027
0,6,65,-6.42868042,-3.066007614
0,6,66,-6.468467236,-3.084172726
0,6,67,-6.508330345,-3.102172613
0,6,68,-6.548280716,-3.12001729
0,6,69,-6.588329315,-3.137717009
0,6,70,-6.628486633,-3.155281067
0,6,71,-6.668762684,-3.172718525
0,6,72,-6.709166527,-3.190038204
0,6,73,-6.749708176,-3.207249165
0,6,74,-6.790396214,-3.224359274
0,6,75,-6.831238747,-3.241376877
0,6,76,-6.872243404,-3.258309603
0,6,77,-6.913418293,-3.275165081
0,6,78,-6.954770565,-3.291950464
0,6,79,-6.996306896,-3.308672667
0,6,80,-7.038033485,-3.325338125
0,6,81,-7.079957008,-3.341953754
0,6,82,-7.12208271,-3.358525515
0,6,83,-7.164415836,-3.375059128
0,6,84,-7.206961155,-3.391560316
0,6,85,-7.249723434,-3.408034801
0,6,86,-7.292707443,-3.424487352
0,6,87,-7.335916519,-3.440922976
0,6,88,-7.379354477,-3.457346439
0,6,89,-7.423023701,-3.473762035
0,6,90,-7.466928482,-3.490174294
0,6,91,-7.511070728,-3.506587029
0,6,92,-7.555452824,-3.523004293
0,6,93,-7.600076675,-3.539429188
0,6,94,-7.644944191,-3.555865765
0,6,95,-7.690057278,-3.572316647
0,6,96,-7.735416412,-3.588785172
0,6,97,-7.781022549,-3.605273962
0,6,98,-7.826877117,-3.621785879
0,6,99,-7.872980118,-3.638323307
0,6,100,-7.919331551,-3.65488863
0,6,101,-7.965930939,-3.671483755
0,6,102,-8.012779236,-3.688110828
0,6,103,-8.059875488,-3.704771757
0,6,104,-8.107218742,-3.72146821
0,6,105,-8.154808044,-3.73820138
0,6,106,-8.202643394,-3.754973173
0,6,107,-8.250722885,-3.771784782
0,6,108,-8.299045563,-3.788637161
0,6,109,-8.34760952,-3.805531263
0,6,110,-8.396413803,-3.822468281
0,6,111,-8.445455551,-3.839448929
0,6,112,-8.49473381,-3.856473923
0,6,113,-8.54424572,-3.873543739
0,6,114,-8.593990326,-3.890659332
0,6,115,-8.643964767,-3.907820702
0,6,116,-8.694166183,-3.925028324
0,6,117,-8.744591713,-3.942282438
0,6,118,-8.795240402,-3.959583521
0,6,119,-8.84610939,-3.976931334
0,7,0,-3.629558325,-0.7210860252
0,7,1,-3.699995756,-0.7792968154
0,7,2,-3.769268751,-0.836676836
0,7,3,-3.837392807,-0.8932079077
0,7,4,-3.904383898,-0.9488736391
0,7,5,-3.970260143,-1.003661513
0,7,6,-4.035039425,-1.057560682
0,7,7,-4.098741531,-1.110563755
0,7,8,-4.161386013,-1.162664652
0,7,9,-4.222993851,-1.213860631
0,7,10,-4.283585548,-1.264150023
0,7,11,-4.343183994,-1.313534021
0,7,12,-4.401810169,-1.362014651
0,7,13,-4.459487438,-1.409596443
0,7,14,-4.516237736,-1.456284642
0,7,15,-4.572084904,-1.502086639
0,7,16,-4.627051353,-1.547010183
0,7,17,-4.681160927,-1.591065049
0,7,18,-4.734436512,-1.634261131
0,7,19,-4.786901951,-1.676609993
0,7,20,-4.838580608,-1.718123198
0,7,21,-4.889496803,-1.758813858
0,7,22,-4.939672947,-1.798694849
0,7,23,-4.989133358,-1.837780356
0,7,24,-5.037900925,-1.876084328
0,7,25,-5.085999489,-1.913621783
0,7,26,-5.133451462,-1.950407267
0,7,27,-5.180280685,-1.986456513
0,7,28,-5.226509094,-2.021784544
0,7,29,-5.27216053,-2.056407452
0,7,30,-5.317256451,-2.090340614
0,7,31,-5.361820221,-2.123600245
0,7,32,-5.405873299,-2.156202078
0,7,33,-5.449437618,-2.188162565
0,7,34,-5.492535114,-2.219497442
0,7,35,-5.535186768,-2.250222445
0,7,36,-5.577414513,-2.280354023
0,7,37,-5.619238853,-2.309907675
0,7,38,-5.660680771,-2.338899374
0,7,39,-5.701760292,-2.367344618
0,7,40,-5.742497444,-2.395259142
0,7,41,-5.782912731,-2.422658682
0,7,42,-5.823025227,-2.449558258
0,7,43,-5.862854481,-2.475973129
0,7,44,-5.902418613,-2.501918077
0,7,45,-5.941737652,-2.5274086
0,7,46,-5.980829239,-2.552459002
0,7,47,-6.019711018,-2.577083588
0,7,48,-6.058401108,-2.601296663
0,7,49,-6.096917152,-2.625112534
0,7,50,-6.135275841,-2.648545027
0,7,51,-6.173493862,-2.671607971
0,7,52,-6.211587429,-2.694314241
0,7,53,-6.249573231,-2.716677666
0,7,54,-6.287466526,-2.738711119
0,7,55,-6.325282574,-2.760427237
0,7,56,-6.363036156,-2.781838417
0,7,57,-6.400743008,-2.802957535
0,7,58,-6.438416481,-2.823796272
0,7,59,-6.476070881,-2.844366312
0,7,60,-6.513719082,-2.864679337
0,7,61,-6.551374912,-2.884747028
0,7,62,-6.589051247,-2.904580116
0,7,63,-6.626760483,-2.924189568
0,7,64,-6.664514065,-2.943585873
0,7,65,-6.702324867,-2.962779522
0,7,66,-6.740203381,-2.981780529
0,7,67,-6.778161049,-3.000598907
0,7,68,-6.816207886,-3.019243956
0,7,69,-6.854354858,-3.03772521
0,7,70,-6.892611504,-3.056051731
0,7,71,-6.930987358,-3.07423234
0,7,72,-6.969491005,-3.09227562
0,7,73,-7.008132458,-3.110189915
0,7,74,-7.046919346,-3.12798357
0,7,75,-7.085859776,-3.145664215
0,7,76,-7.124961376,-3.163239241
0,7,77,-7.164231777,-3.180716276
0,7,78,-7.203678131,-3.198102474
0,7,79,-7.243306637,-3.215404749
0,7,80,-7.283123493,-3.232629299
0,7,81,-7.323134899,-3.249783039
0,7,82,-7.363346577,-3.266872168
0,7,83,-7.403763771,-3.283902407
0,7,84,-7.444391251,-3.30087924
0,7,85,-7.485233784,-3.317808628
0,7,86,-7.526295662,-3.334695816
0,7,87,-7.567581177,-3.351545572
0,7,88,-7.609093666,-3.368362904
0,7,89,-7.650836468,-3.38515234
0,7,90,-7.69281292,-3.40191865
0,7,91,-7.735025883,-3.418665886
0,7,92,-7.777477741,-3.435398102
0,7,93,-7.820170403,-3.452119112
0,7,94,-7.863106728,-3.468832731
0,7,95,-7.90628767,-3.485542297
0,7,96,-7.949715137,-3.502251148
0,7,97,-7.993390083,-3.518962145
0,7,98,-8.037313461,-3.535678864
0,7,99,-8.081486702,-3.552403688
0,7,100,-8.125909805,-3.569139242
0,7,101,-8.170582771,-3.585887909
0,7,102,-8.215506554,-3.602652311
0,7,103,-8.260680199,-3.619434595
0,7,104,-8.306103706,-3.636236668
0,7,105,-8.351777077,-3.653060198
0,7,106,-8.397699356,-3.66990757
0,7,107,-8.443869591,-3.686779976
0,7,108,-8.490286827,-3.703679085
0,7,109,-8.536950111,-3.720606089
0,7,110,-8.58385849,-3.737562656
0,7,111,-8.631010056,-3.754549742
0,7,112,-8.678402901,-3.771568298
0,7,113,-8.726036072,-3.78861928
0,7,114,-8.773907661,-3.805703878
0,7,115,-8.822015762,-3.822822809
0,7,116,-8.870358467,-3.839976788
0,7,117,-8.918932915,-3.857166052
0,7,118,-8.967738152,-3.874391794
0,7,119,-9.016771317,-3.891654015
0,8,0,-3.042073011,-1.302106261
0,8,1,-3.119544983,-1.359119177
0,8,2,-3.195736408,-1.415147066
0,8,3,-3.270658016,-1.470174193
0,8,4,-3.344320774,-1.524187207
0,8,5,-3.416739464,-1.577176929
0,8,6,-3.487928629,-1.629136443
0,8,7,-3.557906151,-1.680062652
0,8,8,-3.626689911,-1.729954362
0,8,9,-3.694300413,-1.778813839
0,8,10,-3.760757923,-1.826644659
0,8,11,-3.826085329,-1.873453617
0,8,12,-3.890305042,-1.919248343
0,8,13,-3.95344162,-1.964039326
0,8,14,-4.015519142,-2.007837534
0,8,15,-4.076563358,-2.050656557
0,8,16,-4.136599064,-2.092509985
0,8,17,-4.195653439,-2.133413315
0,8,18,-4.253751755,-2.173382521
0,8,19,-4.310921669,-2.212435007
0,8,20,-4.367189884,-2.25058794
0,8,21,-4.42258358,-2.287859917
0,8,22,-4.477128983,-2.324269295
0,8,23,-4.530854225,-2.359835386
0,8,24,-4.583785534,-2.394577503
0,8,25,-4.635950565,-2.428515434
0,8,26,-4.687375546,-2.46166873
0,8,27,-4.738087654,-2.494057417
0,8,28,-4.78811264,-2.525701284
0,8,29,-4.837477684,-2.556620836
0,8,30,-4.886208057,-2.586835384
0,8,31,-4.934330463,-2.616365194
0,8,32,-4.981869698,-2.645230055
0,8,33,-5.028851509,-2.673449516
0,8,34,-5.075300694,-2.701043129
0,8,35,-5.12124157,-2.728030205
0,8,36,-5.166698933,-2.754430056
0,8,37,-5.211696148,-2.780261278
0,8,38,-5.256257534,-2.805542946
0,8,39,-5.300405979,-2.830293417
0,8,40,-5.344164848,-2.85453105
0,8,41,-5.387556553,-2.878273726
0,8,42,-5.430603027,-2.901539326
0,8,43,-5.473326206,-2.924345016
0,8,44,-5.515747547,-2.946707964
0,8,45,-5.557888508,-2.968645573
0,8,46,-5.599769115,-2.990174055
0,8,47,-5.641409874,-3.011309862
0,8,48,-5.682830334,-3.032068729
0,8,49,-5.724050999,-3.052466869
0,8,50,-5.765090466,-3.072519541
0,8,51,-5.805966854,-3.092241764
0,8,52,-5.846698761,-3.111648321
0,8,53,-5.887304306,-3.130753994
0,8,54,-5.927800655,-3.149572849
0,8,55,-5.968204975,-3.168118715
0,8,56,-6.008533001,-3.186405182
0,8,57,-6.048801899,-3.204445839
0,8,58,-6.089027405,-3.222253323
0,8,59,-6.1292243,-3.239840269
0,8,60,-6.169407368,-3.257219076
0,8,61,-6.209591866,-3.274402142
0,8,62,-6.249791622,-3.291400909
0,8,63,-6.290019512,-3.308226824
0,8,64,-6.330288887,-3.324890852
0,8,65,-6.370613098,-3.3414042
0,8,66,-6.411004543,-3.357777119
0,8,67,-6.451474667,-3.374019861
0,8,68,-6.492034435,-3.390142202
0,8,69,-6.53269577,-3.406153917
0,8,70,-6.573468685,-3.422064304
0,8,71,-6.61436367,-3.437882185
0,8,72,-6.655390263,-3.453616142
0,8,73,-6.696557999,-3.469274998
0,8,74,-6.737875938,-3.484866858
0,8,75,-6.779352188,-3.500399351
0,8,76,-6.820994854,-3.515879869
0,8,77,-6.862812042,-3.531316042
0,8,78,-6.904810905,-3.546714544
0,8,79,-6.946998119,-3.562082291
0,8,80,-6.989379883,-3.57742548
0,8,81,-7.031963348,-3.592750549
0,8,82,-7.074753761,-3.608063221
0,8,83,-7.11775589,-3.623369217
0,8,84,-7.160974979,-3.638673544
0,8,85,-7.204416275,-3.653981924
0,8,86,-7.248083115,-3.669298887
0,8,87,-7.29197979,-3.684628963
0,8,88,-7.336110115,-3.699976683
0,8,89,-7.380476475,-3.715346098
0,8,90,-7.425082684,-3.730741501
0,8,91,-7.469930649,-3.746166229
0,8,92,-7.515022755,-3.761623859
0,8,93,-7.560360432,-3.777117729
0,8,94,-7.605946541,-3.792650938
0,8,95,-7.651781559,-3.808226347
0,8,96,-7.697866917,-3.82384634
0,8,97,-7.744202614,-3.83951354
0,8,98,-7.790790081,-3.85523057
0,8,99,-7.837629318,-3.870999098
0,8,100,-7.884720325,-3.88682127
0,8,101,-7.932062626,-3.902698755
0,8,102,-7.979656219,-3.918633461
0,8,103,-8.027500153,-3.934626579
0,8,104,-8.075593948,-3.950679541
0,8,105,-8.123935699,-3.966793299
0,8,106,-8.172525406,-3.982969284
0,8,107,-8.22136116,-3.999208212
0,8,108,-8.270442009,-4.015511036
0,8,109,-8.319765091,-4.031877995
0,8,110,-8.369329453,-4.048309803
0,8,111,-8.419132233,-4.064806938
0,8,112,-8.469171524,-4.081369877
0,8,113,-8.519444466,-4.097998619
0,8,114,-8.569950104,-4.114693642
0,8,115,-8.620685577,-4.131454945
0,8,116,-8.671648026,-4.148282051
0,8,117,-8.722834587,-4.165174961
0,8,118,-8.774242401,-4.182134151
0,8,119,-8.82586956,-4.199158669
0,9,0,-3.905335665,-1.150807381
0,9,1,-3.969903469,-1.204194546
0,9,2,-4.033529282,-1.256752968
0,9,3,-4.096223354,-1.308475971
0,9,4,-4.157996178,-1.359357715
0,9,5,-4.218859673,-1.409395218
0,9,6,-4.278826237,-1.458586097
0,9,7,-4.337909698,-1.506930709
0,9,8,-4.396123409,-1.55442977
0,9,9,-4.453482628,-1.601086497
0,9,10,-4.510002613,-1.64690423
0,9,11,-4.5656991,-1.691888452
0,9,12,-4.620588303,-1.736045003
0,9,13,-4.674686909,-1.779381275
0,9,14,-4.728012085,-1.821905017
0,9,15,-4.780581474,-1.863625407
0,9,16,-4.832411766,-1.904551506
0,9,17,-4.883522034,-1.944694042
0,9,18,-4.933929443,-1.984063387
0,9,19,-4.983653069,-2.022671461
0,9,20,-5.032710552,-2.06052947
0,9,21,-5.081121445,-2.097650051
0,9,22,-5.128903866,-2.134045601
0,9,23,-5.176076889,-2.169729233
0,9,24,-5.222658634,-2.204713821
0,9,25,-5.268668652,-2.239013195
0,9,26,-5.314125538,-2.272640467
0,9,27,-5.359048367,-2.305609941
0,9,28,-5.403455734,-2.337935209
0,9,29,-5.447366714,-2.369630814
0,9,30,-5.490799904,-2.400710344
0,9,31,-5.533773899,-2.431188345
0,9,32,-5.576307297,-2.461078644
0,9,33,-5.61841917,-2.490396023
0,9,34,-5.660127163,-2.51915431
0,9,35,-5.701449871,-2.547367811
0,9,36,-5.742405415,-2.575050831
0,9,37,-5.783011913,-2.602217197
0,9,38,-5.823287487,-2.628881454
0,9,39,-5.863249302,-2.655057192
0,9,40,-5.902915001,-2.680758476
0,9,41,-5.942302704,-2.705999136
0,9,42,-5.9814291,-2.730792761
0,9,43,-6.020310879,-2.755153179
0,9,44,-6.058964729,-2.779093504
0,9,45,-6.097407818,-2.802627325
0,9,46,-6.135656357,-2.825767756
0,9,47,-6.173726082,-2.848527908
0,9,48,-6.211632729,-2.87092042
0,9,49,-6.249392509,-2.892958403
0,9,50,-6.287020683,-2.914654255
0,9,51,-6.324532509,-2.936020374
0,9,52,-6.361941814,-2.957068682
0,9,53,-6.399264336,-2.977811813
0,9,54,-6.436514378,-2.998261213
0,9,55,-6.473705292,-3.018428564
0,9,56,-6.510850906,-3.03832531
0,9,57,-6.547965527,-3.057962894
0,9,58,-6.58506155,-3.077352285
0,9,59,-6.622152328,-3.09650445
0,9,60,-6.659249783,-3.115429878
0,9,61,-6.696366787,-3.134139061
0,9,62,-6.733514786,-3.15264225
0,9,63,-6.7707057,-3.170949697
0,9,64,-6.807950497,-3.189070702
0,9,65,-6.84526062,-3.207015276
0,9,66,-6.882646561,-3.224792719
0,9,67,-6.920118332,-3.242412329
0,9,68,-6.957685947,-3.259882689
0,9,69,-6.995359898,-3.27721262
0,9,70,-7.033148766,-3.294410706
0,9,71,-7.071061611,-3.311485291
0,9,72,-7.109107018,-3.328444004
0,9,73,-7.147294044,-3.345295191
0,9,74,-7.185629845,-3.362046242
0,9,75,-7.224122524,-3.378704548
0,9,76,-7.262779236,-3.395277023
0,9,77,-7.301607132,-3.411770821
0,9,78,-7.340613365,-3.428192616
0,9,79,-7.379803658,-3.444548845
0,9,80,-7.419183731,-3.460845709
0,9,81,-7.458760262,-3.477089405
0,9,82,-7.498538494,-3.493285656
0,9,83,-7.538523197,-3.509440184
0,9,84,-7.578718662,-3.525558233
0,9,85,-7.619130611,-3.541645288
0,9,86,-7.659762383,-3.557706118
0,9,87,-7.700618267,-3.573745728
0,9,88,-7.741701603,-3.58976841
0,9,89,-7.783015251,-3.605778694
0,9,90,-7.824563503,-3.621780872
0,9,91,-7.866348267,-3.637778997
0,9,92,-7.908371925,-3.653776884
0,9,93,-7.950636864,-3.66977787
0,9,94,-7.993145466,-3.685786009
0,9,95,-8.035899162,-3.701804161
0,9,96,-8.078899384,-3.717835665
0,9,97,-8.122146606,-3.733883142
0,9,98,-8.165642738,-3.749949694
0,9,99,-8.209388733,-3.766037941
0,9,100,-8.25338459,-3.782150269
0,9,101,-8.29763031,-3.798288822
0,9,102,-8.3421278,-3.814456224
0,9,103,-8.386875153,-3.830654383
0,9,104,-8.431873322,-3.846885204
0,9,105,-8.477120399,-3.86315012
0,9,106,-8.52261734,-3.879451275
0,9,107,-8.56836319,-3.895789862
0,9,108,-8.614356041,-3.912167311
0,9,109,-8.66059494,-3.928584814
0,9,110,-8.707079887,-3.945043802
0,9,111,-8.753808975,-3.961545229
0,9,112,-8.800780296,-3.978090286
0,9,113,-8.847991943,-3.994679451
0,9,114,-8.895442963,-4.011313915
0,9,115,-8.943131447,-4.027994156
0,9,116,-8.991055489,-4.04472065
0,9,117,-9.039212227,-4.061493874
0,9,118,-9.087600708,-4.078314304
0,9,119,-9.136218071,-4.095182419
0,10,0,-3.851819515,-0.8696067929
0,10,1,-3.918443203,-0.9254546165
0,10,2,-3.984029055,-0.9804837108
0,10,3,-4.04859066,-1.034682274
0,10,4,-4.112141132,-1.088039994
0,10,5,-4.174695969,-1.140549421
0,10,6,-4.236269951,-1.192204356
0,10,7,-4.296880245,-1.24300158
0,10,8,-4.356543541,-1.29293859
0,10,9,-4.415277958,-1.342015743
0,10,10,-4.473101139,-1.390233874
0,10,11,-4.530032158,-1.437596202
0,10,12,-4.586089611,-1.484106421
0,10,13,-4.641293526,-1.529770494
0,10,14,-4.695662498,-1.574594378
0,10,15,-4.749217033,-1.618586063
0,10,16,-4.801977158,-1.661753774
0,10,17,-4.853962898,-1.704107165
0,10,18,-4.905194759,-1.745655894
0,10,19,-4.955693245,-1.786411166
0,10,20,-5.005478382,-1.826383948
0,10,21,-5.054571629,-1.865586638
0,10,22,-5.102993011,-1.904031157
0,10,23,-5.150763512,-1.941730738
0,10,24,-5.197903633,-1.978698134
0,10,25,-5.24443388,-2.014947176
0,10,26,-5.290374756,-2.050491333
0,10,27,-5.335747242,-2.085344791
0,10,28,-5.380570889,-2.119521618
0,10,29,-5.424866676,-2.153036118
0,10,30,-5.468654633,-2.185902596
0,10,31,-5.511954784,-2.218135834
0,10,32,-5.554786682,-2.249750137
0,10,33,-5.59717083,-2.280760288
0,10,34,-5.639126301,-2.31118083
0,10,35,-5.680672646,-2.341026306
0,10,36,-5.721829414,-2.370311499
0,10,37,-5.762615204,-2.399050713
0,10,38,-5.803049564,-2.42725873
0,10,39,-5.843150616,-2.454949617
0,10,40,-5.882936954,-2.482138157
0,10,41,-5.922427177,-2.508838415
0,10,42,-5.961638927,-2.535064459
0,10,43,-6.000590324,-2.560830355
0,10,44,-6.039298534,-2.586149931
0,10,45,-6.077781677,-2.611037254
0,10,46,-6.116055965,-2.635505676
0,10,47,-6.154138565,-2.659568548
0,10,48,-6.192045689,-2.683238983
0,10,49,-6.229794502,-2.706530809
0,10,50,-6.267400265,-2.729456663
0,10,51,-6.304879189,-2.752029181
0,10,52,-6.342246056,-2.774260759
0,10,53,-6.379516602,-2.796164513
0,10,54,-6.416705132,-2.817752123
0,10,55,-6.453826427,-2.839035749
0,10,56,-6.490894318,-2.860027075
0,10,57,-6.527923584,-2.88073802
0,10,58,-6.564927101,-2.90117979
0,10,59,-6.601918221,-2.921363592
0,10,60,-6.63890934,-2.941300154
0,10,61,-6.675914288,-2.961000681
0,10,62,-6.712944508,-2.980475664
0,10,63,-6.750012398,-2.999735355
0,10,64,-6.787128925,-3.01878953
0,10,65,-6.824306011,-3.037648678
0,10,66,-6.861554146,-3.056322098
0,10,67,-6.898884296,-3.074819088
0,10,68,-6.936306,-3.093148947
0,10,69,-6.973830223,-3.111320972
0,10,70,-7.011466026,-3.12934351
0,10,71,-7.049222469,-3.147225142
0,10,72,-7.087108135,-3.164974213
0,10,73,-7.125132561,-3.182598829
0,10,74,-7.163303375,-3.200106859
0,10,75,-7.201628208,-3.217505693
0,10,76,-7.240114689,-3.234802723
0,10,77,-7.278770447,-3.252005339
0,10,78,-7.317601681,-3.269120455
0,10,79,-7.356615543,-3.286154509
0,10,80,-7.39581728,-3.303113937
0,10,81,-7.435214043,-3.320005417
0,10,82,-7.4748106,-3.336834669
0,10,83,-7.514612198,-3.353607655
0,10,84,-7.554623604,-3.370329618
0,10,85,-7.594850063,-3.387006521
0,10,86,-7.635295391,-3.403643131
0,10,87,-7.675963879,-3.420244694
0,10,88,-7.716858864,-3.436815739
0,10,89,-7.757983685,-3.453360796
0,10,90,-7.799342155,-3.469884634
0,10,91,-7.840936661,-3.486391306
0,10,92,-7.882769585,-3.502884626
0,10,93,-7.924843311,-3.51936841
0,10,94,-7.967160225,-3.53584671
0,10,95,-8.009721756,-3.552322626
0,10,96,-8.052530289,-3.568799496
0,10,97,-8.095585823,-3.585280418
0,10,98,-8.138890266,-3.601768494
0,10,99,-8.182444572,-3.618266582
0,10,100,-8.226248741,-3.634777069
0,10,101,-8.270302773,-3.651302338
0,10,102,-8.314608574,-3.667845249
0,10,103,-8.359165192,-3.684407711
0,10,104,-8.403972626,-3.700991631
0,10,105,-8.449029922,-3.717598915
0,10,106,-8.494337082,-3.73423171
0,10,107,-8.53989315,-3.750891447
0,10,108,-8.585698128,-3.767579794
0,10,109,-8.631749153,-3.784297943
0,10,110,-8.67804718,-3.801047564
0,10,111,-8.724589348,-3.817829847
0,10,112,-8.771374702,-3.834645748
0,10,113,-8.818401337,-3.851495981
0,10,114,-8.86566925,-3.868381977
0,10,115,-8.913175583,-3.885304213
0,10,116,-8.960917473,-3.902263641
0,10,117,-9.008893967,-3.91926074
0,10,118,-9.057103157,-3.936296225
0,10,119,-9.105542183,-3.953370571
0,11,0,-3.75151062,-1.47080636
0,11,1,-3.816945791,-1.522479534
0,11,2,-3.881458998,-1.573287249
0,11,3,-3.945057869,-1.623225451
0,11,4,-4.007750511,-1.672291279
0,11,5,-4.0695467,-1.720484257
0,11,6,-4.130456448,-1.767804742
0,11,7,-4.190491676,-1.814255357
0,11,8,-4.24966383,-1.85983932
0,11,9,-4.307987213,-1.904561877
0,11,10,-4.365474701,-1.94842875
0,11,11,-4.422141075,-1.991447568
0,11,12,-4.478000641,-2.033625841
0,11,13,-4.533070087,-2.074973106
0,11,14,-4.587364674,-2.11549902
0,11,15,-4.640901566,-2.15521431
0,11,16,-4.693696976,-2.194129705
0,11,17,-4.745768547,-2.232257605
0,11,18,-4.797133446,-2.269609928
0,11,19,-4.847810268,-2.306199551
0,11,20,-4.897816181,-2.342039585
0,11,21,-4.947170258,-2.37714386
0,11,22,-4.995890141,-2.411525965
0,11,23,-5.04399538,-2.445200205
0,11,24,-5.09150362,-2.478180647
0,11,25,-5.13843441,-2.510482311
0,11,26,-5.18480587,-2.542119265
0,11,27,-5.230637074,-2.573106766
0,11,28,-5.275947094,-2.603459358
0,11,29,-5.320754528,-2.633192301
0,11,30,-5.365078449,-2.662320375
0,11,31,-5.408937454,-2.690858603
0,11,32,-5.45235014,-2.718822002
0,11,33,-5.495336056,-2.746225834
0,11,34,-5.537912846,-2.773084641
0,11,35,-5.580099106,-2.799413443
0,11,36,-5.621913433,-2.825227261
0,11,37,-5.663373947,-2.850540638
0,11,38,-5.704499245,-2.875368357
0,11,39,-5.745306492,-2.89972496
0,11,40,-5.785813808,-2.923624754
0,11,41,-5.826039314,-2.947082281
0,11,42,-5.865999699,-2.970111609
0,11,43,-5.905712605,-2.992727041
0,11,44,-5.945194721,-3.014941931
0,11,45,-5.984463215,-3.036770582
0,11,46,-6.023534775,-3.058226109
0,11,47,-6.062425613,-3.0793221
0,11,48,-6.101151466,-3.100071669
0,11,49,-6.139729023,-3.120488167
0,11,50,-6.178173542,-3.140584469
0,11,51,-6.216500282,-3.160372972
0,11,52,-6.254724503,-3.179866076
0,11,53,-6.292860985,-3.199076414
0,11,54,-6.330924511,-3.218015909
0,11,55,-6.368929386,-3.236696243
0,11,56,-6.406888962,-3.255129099
0,11,57,-6.44481802,-3.273326397
0,11,58,-6.482728958,-3.291298866
0,11,59,-6.520635605,-3.309057713
0,11,60,-6.558549881,-3.326613426
0,11,61,-6.596485138,-3.343976974
0,11,62,-6.63445282,-3.361158609
0,11,63,-6.672465324,-3.378168344
0,11,64,-6.710533142,-3.395015955
0,11,65,-6.748668671,-3.411711216
0,11,66,-6.786881924,-3.428263426
0,11,67,-6.825183392,-3.444681883
0,11,68,-6.863583088,-3.460975409
0,11,69,-6.902091503,-3.477152824
0,11,70,-6.940717697,-3.493222713
0,11,71,-6.97947073,-3.509193182
0,11,72,-7.018359184,-3.525071859
0,11,73,-7.05739212,-3.54086709
0,11,74,-7.096577168,-3.556586027
